datetime,date,weather,camera,slot_id,occupied,conf,iou,label_id,hour,dow
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,308,1,0.9142,0.9292,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,309,1,0.9369,1.0,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,310,1,0.9321,0.9815,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,311,1,0.9202,0.9468,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,312,1,0.9208,0.9129,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,313,1,0.9193,0.9455,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,314,1,0.9139,0.9818,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,315,1,0.9095,0.964,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,316,1,0.8895,0.9612,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera6,317,1,0.8678,0.9067,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,611,1,0.9389,0.9594,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,612,1,0.9447,0.9167,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,206,1,0.645,0.9625,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,207,1,0.9433,0.9472,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,208,1,0.9358,0.9785,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,209,1,0.936,0.9786,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,210,1,0.9495,0.9841,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,211,1,0.9158,0.9264,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,238,1,0.8822,0.9543,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,239,1,0.9235,0.9695,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,240,1,0.9398,0.9724,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,241,1,0.9343,0.9726,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,242,1,0.9345,0.9881,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,243,1,0.9212,0.9535,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,244,1,0.9363,0.9648,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,245,1,0.9289,0.9648,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,246,1,0.8321,0.9881,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,247,0,0.9425,0.9868,1,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,248,1,0.9167,0.9486,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,274,1,0.904,0.943,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,275,1,0.9338,0.9828,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,276,1,0.9249,0.9497,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,277,1,0.9458,0.9416,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,278,1,0.9425,0.9412,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,279,1,0.9392,0.955,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,280,1,0.9402,0.9557,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,281,1,0.9461,0.955,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,282,1,0.9394,0.9552,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,283,1,0.9403,0.8998,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,284,1,0.929,0.941,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,285,1,0.9242,0.9231,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,286,1,0.9033,0.938,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,309,1,0.9092,0.9419,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,310,1,0.9106,0.9612,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,311,1,0.9219,0.9242,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,312,1,0.921,0.964,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,313,1,0.9146,0.9464,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,314,1,0.9223,0.912,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,315,1,0.9235,0.9636,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,316,1,0.9151,0.964,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,317,1,0.9232,0.9468,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,318,1,0.9279,0.9295,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,319,1,0.9223,0.964,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,320,1,0.9126,0.9123,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,321,1,0.8964,0.9252,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera7,322,1,0.9158,0.9612,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,616,1,0.9033,0.8791,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,617,1,0.8922,0.801,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,618,1,0.8506,0.8895,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,217,1,0.8619,0.9188,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,218,0,0.8603,0.9219,1,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,219,0,0.9238,0.8822,1,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,220,0,0.9288,0.9327,1,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,253,1,0.8786,0.8554,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,254,1,0.9353,0.8985,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,255,1,0.9362,0.9195,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,256,1,0.9409,0.8744,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,257,1,0.9314,0.8622,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,258,1,0.9096,0.838,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,259,1,0.8724,0.7898,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,290,1,0.8806,0.9418,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,291,1,0.9198,0.9412,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,292,1,0.9258,0.9552,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,293,1,0.9163,0.9548,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,294,1,0.9244,0.9664,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,295,1,0.9109,0.8313,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,296,1,0.9094,0.8332,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,325,1,0.8789,1.0,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,326,1,0.9035,0.9095,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,327,1,0.9108,0.9273,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,328,1,0.8991,0.9111,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,329,1,0.9008,0.9636,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,330,1,0.8942,0.98,0,11,0
2015-11-16 11:47:00,2015-11-16,OVERCAST,camera9,331,1,0.8843,0.8896,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,609,1,0.9366,0.9521,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,197,1,0.9478,0.9914,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,198,1,0.9533,0.9845,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,199,1,0.9419,0.9858,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,200,1,0.9427,0.9717,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,201,1,0.9522,0.9717,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,202,1,0.9342,0.9582,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,228,1,0.9281,0.9201,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,229,1,0.942,0.9534,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,230,1,0.9371,1.0,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,231,1,0.9397,0.965,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,232,1,0.9433,0.9535,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,233,1,0.9474,0.9881,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,234,1,0.9556,0.9763,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,235,1,0.9502,0.9534,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,236,1,0.948,1.0,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,237,1,0.9044,0.9728,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,264,1,0.9216,0.9273,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,265,1,0.9359,0.9851,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,266,1,0.9354,0.9701,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,267,1,0.928,1.0,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,268,1,0.9285,0.9699,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,269,1,0.9201,0.941,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,270,1,0.936,0.9552,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,271,1,0.9369,0.9412,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,272,1,0.9399,0.9552,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,273,1,0.9244,0.9848,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,274,1,0.9464,1.0,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,275,1,0.9146,1.0,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,276,1,0.8784,0.95,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,297,1,0.8861,0.8814,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,298,1,0.9207,0.9818,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,299,1,0.9261,0.9636,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,300,1,0.9142,0.896,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,301,1,0.9219,0.9464,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,302,1,0.9101,0.9818,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,303,1,0.9202,1.0,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,304,1,0.9209,0.9292,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,305,1,0.9314,0.9636,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,306,1,0.9261,0.9464,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,307,1,0.9205,0.9464,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,308,1,0.9313,0.9636,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,309,1,0.9069,0.9295,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,310,1,0.9086,0.9129,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,311,1,0.8929,0.8886,0,11,0
2015-11-16 11:48:00,2015-11-16,OVERCAST,camera5,312,1,0.9044,0.9242,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,613,1,0.9304,0.9159,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,614,1,0.9406,0.9477,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,615,1,0.9458,0.9411,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,211,1,0.9335,0.9703,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,212,1,0.9388,0.9846,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,213,1,0.9508,0.9844,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,214,1,0.9493,0.9929,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,215,1,0.9488,0.9717,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,216,1,0.9295,0.9686,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,217,1,0.8995,0.9731,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,244,1,0.922,0.8568,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,245,1,0.9297,0.9006,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,246,1,0.9345,0.9364,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,247,0,0.9313,0.9763,1,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,248,1,0.9505,0.9881,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,249,1,0.949,0.9646,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,250,1,0.9477,0.9881,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,251,1,0.9395,0.9881,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,252,1,0.9409,0.9765,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,253,1,0.9264,0.9763,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,254,1,0.9336,0.9335,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,255,1,0.9198,0.9861,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,280,1,0.9036,0.8802,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,281,1,0.934,0.9382,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,282,1,0.9386,0.9839,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,283,1,0.9447,0.9848,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,284,1,0.95,0.9699,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,285,1,0.9569,0.9697,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,286,1,0.9347,0.9701,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,287,1,0.9265,1.0,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,288,1,0.9376,0.9699,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,289,1,0.9413,0.9412,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,290,1,0.9355,0.9701,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,291,1,0.9218,0.9697,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,292,1,0.9296,0.9658,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,293,1,0.891,0.9661,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,313,1,0.8591,0.9804,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,314,1,0.8929,0.9231,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,315,1,0.9205,0.943,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,316,1,0.9223,0.9615,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,317,1,0.9206,1.0,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,318,1,0.9234,0.9818,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,319,1,0.9222,1.0,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,320,1,0.9144,0.9818,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,321,1,0.9182,0.9818,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,322,1,0.9183,0.964,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,323,1,0.9192,0.9815,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,324,1,0.9232,0.9815,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,325,1,0.9383,0.9818,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,326,1,0.9054,0.964,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,327,1,0.9052,0.9815,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,328,1,0.9047,0.9804,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,329,1,0.915,0.9238,0,11,0
2015-11-16 11:58:00,2015-11-16,OVERCAST,camera8,330,1,0.9015,0.9419,0,11,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,603,1,0.8796,0.9001,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,604,1,0.947,0.9578,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,605,1,0.9181,0.9619,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,606,1,0.9174,0.9311,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,607,1,0.9028,0.918,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,608,1,0.8773,0.9661,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,184,1,0.877,0.9379,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,185,1,0.9135,0.9264,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,186,1,0.9341,0.9524,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,187,1,0.9036,0.9839,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,188,1,0.9105,0.938,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,189,1,0.8776,1.0,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,190,1,0.9001,0.9762,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,191,1,0.911,0.954,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,192,1,0.8741,0.9437,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,193,1,0.883,0.8912,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,194,1,0.836,0.9437,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,195,1,0.8435,0.9437,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,196,1,0.8361,0.8429,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,221,1,0.8815,0.9529,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,222,1,0.8929,0.9714,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,223,1,0.8735,0.9167,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,224,1,0.8509,0.8934,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,225,1,0.8266,0.8677,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,226,1,0.752,0.7754,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,227,1,0.7,0.8323,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,228,1,0.7657,0.8621,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,229,1,0.7379,0.8076,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,230,1,0.7198,0.7541,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,262,1,0.9207,0.9182,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,263,1,0.8156,0.9298,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,264,1,0.7969,0.9286,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,265,1,0.8252,0.8333,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,266,1,0.804,0.8645,0,12,0
2015-11-16 12:10:00,2015-11-16,OVERCAST,camera1,267,1,0.8073,0.9643,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,601,1,0.9287,0.938,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,602,1,0.956,0.96,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,603,1,0.9319,0.9941,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,184,1,0.9559,0.9743,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,185,1,0.9504,0.9913,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,186,1,0.9437,0.9829,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,187,1,0.9319,0.9533,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,188,1,0.9035,0.9447,0,12,0
2015-11-16 12:14:00,2015-11-16,OVERCAST,camera2,221,1,0.8765,0.8496,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,604,1,0.9075,0.795,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,605,1,0.9336,0.9043,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,606,1,0.9453,0.9278,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,187,1,0.9193,0.9339,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,188,1,0.9288,0.9828,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,189,1,0.9428,0.9922,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,190,1,0.9466,0.9767,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,191,1,0.9471,0.9787,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,192,1,0.9509,0.9787,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,193,1,0.9329,0.9513,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,221,1,0.9515,0.9647,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,222,1,0.9491,0.9763,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,223,1,0.946,1.0,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,224,1,0.9295,0.9763,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,225,1,0.9048,0.9467,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,262,1,0.9164,0.9339,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,263,1,0.8943,0.95,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,297,1,0.9009,0.9464,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,298,1,0.9026,1.0,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,299,1,0.8917,0.9252,0,12,0
2015-11-16 12:15:00,2015-11-16,OVERCAST,camera3,300,1,0.8734,0.8889,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,606,1,0.9261,0.8761,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,607,1,0.9403,0.9352,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,608,1,0.9259,0.9104,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,192,1,0.9368,0.9915,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,193,1,0.9364,0.9393,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,194,1,0.9439,0.9617,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,195,1,0.9543,0.9787,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,196,1,0.9551,0.9717,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,221,1,0.9094,0.9534,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,222,1,0.9311,0.9647,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,223,1,0.9357,0.9763,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,224,1,0.9393,0.9881,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,225,1,0.9468,1.0,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,226,1,0.9249,0.9881,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,227,1,0.9328,0.9762,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,228,1,0.9449,0.9423,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,229,1,0.935,0.9647,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,230,1,0.9261,0.9591,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,231,1,0.8643,0.9337,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,262,1,0.9254,0.9554,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,263,1,0.9329,0.9701,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,264,1,0.939,0.9848,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,265,1,0.9345,1.0,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,266,1,0.9369,0.9699,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,267,1,0.9426,0.9699,0,12,0
2015-11-16 12:16:00,2015-11-16,OVERCAST,camera4,268,1,0.9196,1.0,0,12,0
